GEOID,COUNTYNAME,pop_density,Job_to_pop_ratio,%_renter_occupied,%_units_10-19_structure,%_units_20+_structures,FAR_avg,designation,price_sf_21,price_sf_22,price_sf_23,1yrChange_num,1yrChange_per,2yrChange_num,2yrChange_per
13117130205,Forsyth,890.3526062,0.243547549,28.0,1.7,10.4,0.16802872177192163,Rural,153.20149320725358,182.97121700895374,191.27690617215498,8.305689163201237,4.539341924361139,38.0754129649014,24.853160480226087
13067030341,Cobb,2546.779168,0.087726974,12.2,0.0,0.0,0.12668800561115526,Rural,185.83862265450713,238.67084852081035,238.7218045112782,0.05095599046785537,0.02134990124837654,52.883181856771074,28.456507641625322
13121007001,Fulton,1884.390032,0.067904994,61.2,0.0,1.8,0.0809072347556723,Urban,155.80492424242425,156.1290322580645,137.90386130811663,-18.22517094994788,-11.673146682817857,-17.901062934307618,-11.489407681656138
13067030602,Cobb,1302.589834,1.848941469,26.2,1.5,24.2,0.15900433010937715,Rural,224.8677248677249,240.54982817869416,228.30460782192614,-12.245220356768016,-5.090513034027847,3.436882954201252,1.5284020666918507
13089023410,DeKalb,2770.943373,0.406892557,77.4,22.5,20.8,0.12087389547012721,Urban,138.44967591238844,179.4842525099711,160.2129057548166,-19.271346755154497,-10.737068286302105,21.76322984242816,15.719234948733304
13063040416,Clayton,2202.539096,0.809071407,37.3,0.0,0.0,0.3024762217120507,Rural,85.0,113.11584553928095,116.31268853695325,3.1968429976722916,2.8261672645696185,31.312688536953246,36.83845710229794
13089023102,DeKalb,3234.340745,0.277227723,47.8,11.2,6.6,0.1274891953546458,Urban,219.73434535104363,276.232741617357,236.784140969163,-39.44860064819403,-14.280928617375487,17.04979561811936,7.759276589593181
13121002600,Fulton,2900.623187,2.667600373,87.6,25.7,24.3,0.24832427332097762,Urban,212.58503401360545,298.7132352941176,222.2726948330003,-76.44054046111734,-25.589940929752515,9.687660819394836,4.55707564944333
13067030319,Cobb,1683.091756,0.251448952,7.1,1.4,0.8,0.2195889486015741,Rural,200.01775413464387,227.27272727272728,232.52536640360768,5.252639130880397,2.311161217587374,32.50761226896381,16.25236340124137
13135050425,Gwinnett,1934.917416,0.064363015,13.6,0.5,0.0,0.10730385302157758,Rural,146.31288343558282,171.60404624277456,168.8664596273292,-2.737586615445366,-1.595292579274268,22.553576191746373,15.414620819550754
13063040204,Clayton,5023.281397,0.837266377,69.6,9.8,17.0,0.31060023890049293,Urban,124.43048771563946,146.89493925356174,151.4690982776089,4.574159024047162,3.113898305340191,27.03861056196945,21.729891972906742
13067031001,Cobb,1041.326765,0.47860731,59.7,12.7,5.7,0.13249653288704213,Urban,169.02277039848198,209.56653354486934,186.10871750682176,-23.457816038047582,-11.193493369982729,17.08594710833978,10.10866587268601
13067030700,Cobb,2669.799873,1.928378378,49.0,10.5,19.1,0.2096827774517927,Urban,216.8762677484787,239.33531746031747,280.1867911941294,40.85147373381193,17.06871938805489,63.31052344565069,29.192001551352213
13113140408,Fayette,644.1415237,0.029812388,4.7,0.0,0.0,0.21502368833539556,Rural,145.39818788745828,174.7739089721791,170.93610814348912,-3.8378008286899785,-2.195865991245231,25.537920256030844,17.564125541783103
13121007900,Fulton,1523.27849,0.254475961,13.2,1.1,4.4,0.08296180840283296,Rural,154.92896174863387,168.75,178.63105175292154,9.881051752921536,5.855438075805354,23.70209000428767,15.298682529573377
13089022302,DeKalb,2754.269376,0.321351931,40.7,15.9,8.4,0.11038729385632771,Rural,266.0746587028282,267.5438596491228,300.4115226337449,32.867662984622086,12.284962558186617,34.33686393091671,12.90497340044196
13121009501,Fulton,2007.316268,0.331996563,17.1,4.1,43.0,0.18711029273943047,Rural,390.625,413.1455544762478,460.7004570640206,47.5549025877728,11.510447606790548,70.07545706402061,17.939317008389278
13113140207,Fayette,2239.332787,0.232814221,35.2,11.1,12.5,1.3433875891006135,Suburban,196.85622199548163,228.6564204263758,245.75807334428023,17.10165291790443,7.479192093541466,48.9018513487986,24.841404987402953
13113140501,Fayette,242.8299795,0.088130033,4.5,0.0,0.0,0.018430099092732587,Rural,172.22222222222223,194.82288828337877,212.34795429413933,17.525066010760554,8.995383532795975,40.1257320719171,23.298812170790573
13121003000,Fulton,8398.012541,0.425012582,53.2,5.8,47.2,0.5954544128701353,Suburban,388.8888888888889,432.00838710843595,462.3062159187501,30.297828810314172,7.013250139217618,73.41732702986121,18.878741236250026
13117130303,Forsyth,561.2356424,0.148628049,6.8,0.0,0.0,0.03885299379803609,Rural,152.86624203821657,202.06459554097387,239.1496899911426,37.085094450168725,18.35308869962267,86.28344795292602,56.44375553587244
13135050719,Gwinnett,2609.391964,0.143579373,42.7,0.0,0.0,0.0968650653601295,Urban,137.17582987551867,164.68085106382978,159.2741935483871,-5.406657515442674,-3.283112444777852,22.09836367286843,16.109517028562372
13117130204,Forsyth,1077.414267,0.093511989,22.2,0.0,0.0,0.14398920271170357,Rural,148.06951333097152,170.83897158322057,193.41784657059875,22.578874987378185,13.216466230235627,45.34833323962724,30.62638096085495
13117130605,Forsyth,1676.539741,0.22539079,6.3,0.0,0.0,0.12534479949743565,Rural,187.00428475774098,222.35731171901386,252.84599236372344,30.488680644709575,13.711570988606478,65.84170760598246,35.20866256689178
13089021913,DeKalb,3662.212679,0.53115302,92.3,39.1,9.9,0.3615423707952172,Urban,155.87608796858552,156.1904761904762,177.02070808283233,20.830231892356124,13.336428955471908,21.144620114246806,13.565018464222803
13063980000,Clayton,0.0,20.0,,,,,Urban,,,,,,,
13067030324,Cobb,3141.713521,0.053873553,8.2,0.0,0.0,0.11852471071046325,Rural,177.77777777777777,213.04067140090385,205.49523038064672,-7.54544102025713,-3.541784284963119,27.717452602868946,15.591067089113784
13089023801,DeKalb,2955.652708,0.025579053,20.4,9.0,0.0,0.11855800883765678,Rural,213.36802328843996,251.05042016806723,258.6112668161435,7.56084664807625,3.011684522581,45.24324352770353,21.204322386462657
13089023115,DeKalb,7046.549829,0.229617304,,,,0.030118068989339084,Rural,,,,,,,
13063040307,Clayton,3617.628269,0.044849334,29.1,2.3,0.0,0.4760737973040578,Rural,103.50218619419789,126.8612025663754,117.77777777777776,-9.08342478859764,-7.160128238454208,14.275591583579867,13.79255077452666
13057091006,Cherokee,2454.5371,0.43339138,11.7,0.0,2.2,0.1597311965143658,Rural,147.76450569761258,173.01527157455914,182.27731951943645,9.26204794487731,5.353312375599125,34.51281382182387,23.35663335310808
13089021204,DeKalb,1644.010146,2.322569795,93.3,18.5,9.0,0.0803322983488248,Urban,278.36504580690627,364.1466512132571,350.5501802314551,-13.596470981801986,-3.733789926806004,72.18513442454883,25.931824240110075
13089023602,DeKalb,2112.751315,0.09221128,35.8,0.0,1.3,0.09367396666300498,Rural,214.5922746781116,224.21442646937356,245.09803921568627,20.883612746312707,9.314125355428587,30.505764537574663,14.215686274509792
13089021602,DeKalb,3088.520255,0.133315803,24.6,6.4,19.5,0.19078327471319556,Rural,231.5112540192926,270.4761904761905,299.4378092203898,28.961618744199313,10.707640732890592,67.92655520109719,29.340498149362816
13117130410,Forsyth,1950.224179,1.11967269,36.3,9.1,2.9,0.20142942710503497,Rural,176.36786961583238,205.31068740791866,220.84048027444257,15.529792866523906,7.564045039539883,44.47261065861019,25.215823469139377
13089022001,DeKalb,2806.387653,0.440649378,38.9,3.5,19.0,0.1085394420614343,Rural,211.2676056338028,242.0544653584301,246.95887445887445,4.904409100444354,2.026159316326592,35.69126882507166,16.893867243867255
13121004100,Fulton,4392.350117,0.228825456,34.5,5.7,0.0,0.20133926425530468,Rural,190.27516972892752,213.3577405270916,226.18673925362333,12.828998726531722,6.012905224267094,35.91156952469581,18.87349230898422
13247060306,Rockdale,621.9779149,0.823393835,12.0,1.0,0.0,0.09347109178579367,Rural,120.15443810425663,146.88977363247093,137.965309520183,-8.924464112287922,-6.075619760036931,17.810871415926385,14.823315473767268
13067030235,Cobb,1005.287282,0.20128391,3.7,0.0,0.0,0.09864582017694802,Rural,165.2994523225986,198.11320754716985,208.00832033281333,9.895112785643477,4.994675977515278,42.70886801021473,25.837271334005425
13089023802,DeKalb,907.8496134,1.194816801,44.8,11.4,6.7,0.1178162290769953,Urban,160.47745358090185,176.07296815338708,157.0299174690509,-19.04305068433618,-10.815431172686715,-3.447536111850951,-2.1482993622608406
13135050311,Gwinnett,2271.671035,0.976852934,21.3,0.0,5.7,0.24314322646015982,Rural,168.61231861396047,216.01805356393524,225.4662004662005,9.44814690226525,4.373776518391258,56.85388185224002,33.71869998562058
13067030220,Cobb,2216.616493,0.171171171,11.6,0.0,0.0,0.14291783397175223,Rural,157.20164609053498,179.8001991562532,183.5781041388518,3.7779049825986135,2.1011684082259943,26.376458048316834,16.77874163806542
13117130609,Forsyth,2637.823121,0.114026236,15.4,0.0,0.0,0.19545231440317462,Rural,183.17268329685976,218.99392888117953,245.58380008616976,26.58987120499023,12.141830296773758,62.41111678931,34.072283959591886
13113140405,Fayette,550.5424788,0.18119537,8.1,0.0,0.0,0.1634241193320388,Rural,157.11046323291222,175.05804953560371,180.02451486949252,4.966465333888806,2.8370391119196805,22.914051636580297,14.584675753015128
13121007604,Fulton,7835.281776,0.024815362,93.0,45.3,18.5,0.08635153852321863,Urban,162.85211267605635,165.44117647058823,100.9837962962963,-64.45738017429193,-38.96090534979423,-61.868316379760046,-37.990490490490494
13117130105,Forsyth,715.6684825,0.313087491,28.7,0.0,0.0,0.031093246196954145,Rural,180.1092164577823,219.10247225564106,201.0233918128655,-18.079080442775563,-8.251426949524115,20.914175355083188,11.611940669335754
13089021415,DeKalb,5636.63925,1.691126665,54.4,5.8,35.1,0.2759153777318144,Urban,274.69358327325165,279.2132322218433,302.8367374182352,23.623505196391875,8.460739846893176,28.143154144983555,10.245289973515009
13063040525,Clayton,3220.308864,0.003119584,33.5,1.1,0.0,0.16530185534092545,Rural,115.86439555075142,140.15151515151516,130.4945054945055,-9.657009657009667,-6.890406890406897,14.630109943754064,12.626924668454961
13067030351,Cobb,2558.339709,0.030937802,0.0,0.0,0.0,0.18837630002733635,Rural,193.74009508716324,233.5409252669039,232.78688524590163,-0.7540400210022824,-0.32287275565964396,39.04679015873839,20.15421234369237
13121010135,Fulton,4484.675273,0.553804593,68.6,17.7,0.0,0.24870213978781072,Urban,178.26140873015873,182.29166666666663,204.2954426401257,22.003775973459085,12.07064281972613,26.03403390996698,14.60441387478078
13121011801,Fulton,2819.201109,1.501602564,100.0,18.9,68.8,0.9512496921940409,Suburban,497.91151839936833,514.2715559960357,505.1701487088459,-9.101407287189772,-1.7697668053140259,7.258630309477553,1.457815302769417
13067030267,Cobb,2440.646622,0.140034863,3.2,0.0,0.0,0.1801505560358594,Rural,148.09691574724172,166.42322525623678,178.85106196331404,12.427836707077262,7.467609576693697,30.754146216072314,20.766230046654503
13089021421,DeKalb,7618.670812,0.052575107,61.4,7.8,2.9,0.13955084350177915,Urban,342.1664781100309,375.9501216369259,376.2848751835536,0.33475354662766676,0.08904201045875847,34.118397073522715,9.971285691683457
13135050618,Gwinnett,1863.033195,0.156465716,5.3,0.0,0.0,0.13109215667213914,Rural,135.44802037508683,173.94822006472492,176.42652628645823,2.4783062217333054,1.4247379023545885,40.9785059113714,30.25404564636121
13135050461,Gwinnett,1944.219983,0.274225445,3.9,0.0,0.0,0.10102492405444907,Rural,141.4059196617336,210.7390300230947,207.27482678983833,-3.46420323325637,-1.643835616438365,65.86890712810472,46.58143540643423
13089021608,DeKalb,4584.375847,0.1125,74.1,7.6,55.3,0.11564071199340686,Urban,218.91293641313368,238.63636363636363,256.890511103868,18.254147467504367,7.64935703400183,37.977574690734315,17.348255115934688
13067030268,Cobb,1222.292522,0.059508816,0.0,0.0,0.0,0.13817573345840417,Rural,156.35209799182428,192.09239155061297,191.41644627195097,-0.6759452786619988,-0.35188550322353557,35.064348280126694,22.426528796537305
13067030254,Cobb,3719.5748,0.239118457,17.4,0.0,0.0,0.22445881321293415,Rural,169.59721921211008,197.18309859154928,205.7345866123382,8.551488020788923,4.336826067685812,36.13736740022813,21.3077593890453
13121010310,Fulton,1315.822256,0.018226863,2.8,0.0,2.6,0.17045401598044974,Rural,120.0302915562287,142.05991352686843,136.37468827930175,-5.685225247566677,-4.00199120668295,16.344396723073046,13.616893295153284
13135050557,Gwinnett,3454.977373,0.071005917,23.9,0.0,0.0,0.09901584357535131,Rural,144.54976303317537,185.56005398110665,181.39090643203588,-4.169147549070772,-2.2467915155355933,36.84114339886051,25.48682379396579
13121011659,Fulton,1672.643619,0.072535211,21.7,15.9,1.0,0.1017643381506135,Rural,189.91582938411955,241.10081681628787,241.54248295695945,0.44166614067157184,0.18318732657306142,51.6266535728399,27.18396551791424
13135050117,Gwinnett,2244.757426,0.079444153,13.8,0.0,0.0,0.1375833843822088,Rural,155.24624294973992,190.61962134251291,199.56850053937433,8.948879196861412,4.694626468060028,44.322257589634404,28.549649091336455
13067030909,Cobb,3172.716852,0.170510133,15.2,0.0,0.0,0.12893863720525195,Rural,168.31183398766123,214.9859943977591,200.28508556021342,-14.700908837545683,-6.838077465803008,31.973251572552186,18.996437038940535
13121010213,Fulton,1854.866272,0.635334088,74.6,45.6,3.0,0.5132390046556955,Urban,161.5881809787627,192.46031746031747,207.7562326869806,15.29591522666314,7.94756832395693,46.16805170821792,28.571428571428577
13247060316,Rockdale,3507.076377,0.501698754,63.9,1.9,6.4,0.14651415535845788,Urban,103.17460317460318,128.65764940453738,146.58815985075933,17.930510446221945,13.93660659059856,43.41355667615615,42.077754932274416
13121001102,Fulton,32836.61056,1.509174312,78.8,1.8,95.6,1.544887226038117,Urban,416.94154004312725,448.8995849201072,474.0740740740741,25.174489153966874,5.608044649550589,57.13253403094683,13.702768504437627
13121010534,Fulton,1329.922155,0.577708452,59.4,16.1,21.2,0.5389090462548295,Urban,132.78377989052146,147.5702091998262,155.5794918975835,8.0092826977573,5.427438736575792,22.795712007062036,17.16754262143826
13063040633,Clayton,2242.64788,0.132166152,32.1,0.0,0.0,0.30038056919693357,Rural,104.24710424710425,144.1383728379244,150.66964285714286,6.531270019218454,4.531250000000003,46.422538610038615,44.53125000000001
13135050554,Gwinnett,3242.41746,0.147787816,44.3,0.0,0.0,0.15030059361338313,Urban,142.43626062322946,167.98958874060565,181.91841234840132,13.928823607795664,8.291480271020424,39.48215172517186,27.71917175613697
13057090710,Cherokee,1182.56447,0.058895108,7.0,0.0,0.0,0.0805665462144999,Rural,145.6980769230769,175.81683454345858,180.8538744965868,5.037039953128215,2.8649360945485305,35.155797573509886,24.1292118028921
13135050581,Gwinnett,3481.97573,0.174852652,29.9,0.0,0.0,0.15422021245059142,Rural,157.36342042755345,187.28174719433764,198.37758112094392,11.095833926606275,5.92467450396669,41.014160693390465,26.063338342516808
13089022016,DeKalb,4760.779215,0.102630893,29.6,5.2,4.2,0.12526785338078772,Rural,127.921141208527,157.10554209569958,150.98152424942262,-6.124017846276956,-3.8980278891412756,23.060383040895616,18.027030421268982
13151070317,Henry,5204.956992,0.282872928,58.4,16.8,5.4,0.19282068192651464,Urban,121.66757107010653,148.9248295764148,142.09591474245116,-6.828914833963637,-4.585477689238955,20.428343672344624,16.790294646856662
13135050449,Gwinnett,3799.264669,0.310274964,59.0,25.2,5.3,0.15476571453686483,Urban,154.97967479674796,176.0,180.8527118869936,4.852711886993603,2.7572226630645473,25.873037090245646,16.69447114544375
13097080606,Douglas,688.3705347,0.016471073,27.3,0.0,0.0,0.12305733659291321,Rural,128.80465109790464,154.60532150776055,151.96041980921626,-2.644901698544288,-1.7107442827648884,23.155768711311623,17.977432114396926
13135050745,Gwinnett,1960.608981,0.278716216,39.6,15.9,12.5,0.15796884825724306,Rural,136.23978201634878,165.09644955390792,161.77957532861475,-3.3168742252931622,-2.0090524261759635,25.53979331226597,18.74620829120322
13067031318,Cobb,4527.778268,0.065230769,50.5,16.6,6.7,0.167530631544821,Urban,129.15245880296612,156.2200956937799,162.8999795555261,6.679883861746191,4.27594403401211,33.74752075255998,26.129987044261316
13057091011,Cherokee,3661.951723,0.322204795,45.5,29.8,8.2,0.13833729443960183,Urban,160.84788029925187,200.45681103663213,193.00518012896435,-7.451630907667777,-3.7173248786772537,32.157299829712485,19.99236780110807
13135050749,Gwinnett,3462.902226,0.071249652,22.7,0.0,0.0,0.12804146848003406,Rural,125.99413980745082,149.4957502972315,145.8132045088567,-3.682545788374796,-2.463311352364906,19.81906470140588,15.730148030451376
13121011652,Fulton,1057.695654,9.567606652,47.7,23.7,11.6,0.201582827590502,Urban,215.86005843973183,248.18501145172655,248.3809523809524,0.1959409292258556,0.07894954174699113,32.52089394122058,15.065730166241206
13089023330,DeKalb,1927.051231,0.154280339,3.2,0.0,0.0,0.12394420059268846,Rural,114.81314723097704,141.41850485426818,136.62032238464562,-4.79818246962256,-3.3928957703004206,21.80717515366858,18.993621967175653
13135050736,Gwinnett,1809.170359,0.014200999,25.3,0.0,0.0,0.11092037563913718,Rural,133.71815286624204,159.1576086956522,166.84534422078912,7.6877355251369295,4.830265790080912,33.12719135454708,24.77389243305218
13089021707,DeKalb,2647.508519,0.121906841,3.7,0.0,0.0,0.1382127802667158,Rural,252.2326466131476,268.8941943630315,276.0730044123546,7.17881004932309,2.6697527130805385,23.84035779920697,9.451733595679716
13121011436,Fulton,1952.204731,0.053489889,0.0,0.0,0.0,0.11453524997329356,Rural,195.05384222054323,207.76777033790978,235.95419927627705,28.18642893836727,13.566314396369258,40.90035705573382,20.968752314803755
13135050744,Gwinnett,1108.190862,0.047931714,15.9,0.0,0.0,0.09932132143097509,Rural,126.75356718192629,149.15322580645162,156.12693472223674,6.973708915785124,4.675533417449881,29.373367540310454,23.173602284621765
13067030271,Cobb,1186.380105,0.015167549,19.0,0.0,0.0,0.09081439795271391,Rural,153.37992164865744,171.07664233576642,184.40543831168833,13.328795975921906,7.791125541125552,31.025516663030885,20.227886629190007
13121010517,Fulton,3373.283989,0.029113691,42.1,0.0,0.0,0.21392431061387346,Urban,119.5219123505976,146.4401294498382,134.5350052246604,-11.905124225177786,-8.129687039955659,15.013092874062806,12.560954371299216
13135050630,Gwinnett,1672.359428,0.11611877,11.1,0.0,0.0,0.1796889985368607,Rural,137.25602877232245,165.663099945471,165.50925925925927,-0.15384068621173697,-0.09286358052117492,28.253230486936815,20.584327507976138
13135050757,Gwinnett,4295.213967,0.064311964,18.1,0.0,0.0,0.12594161258878417,Rural,140.98197460057352,161.07659507677818,172.99966982170372,11.923074744925543,7.402114962290042,32.0176952211302,22.710488565536053
13135050466,Gwinnett,2093.437009,0.169794459,4.3,0.0,0.0,0.0909335508693076,Rural,139.49641754799,158.7995337995338,170.81993569131834,12.02040189178453,7.5695448243311025,31.32351814332833,22.454711521571735
13063040309,Clayton,2863.877181,0.337483176,45.6,3.9,0.0,0.16403303200323466,Urban,104.0990805696688,113.26860841423948,118.59219586840092,5.323587454161441,4.699967209531101,14.493115298732121,13.922423924803578
13135050464,Gwinnett,3392.208222,0.132410659,21.3,0.0,1.0,0.29389037301947746,Rural,134.99555579459934,181.40956490471055,160.8325449385052,-20.57701996620534,-11.342852829735788,25.836989143905868,19.139140538239488
13121010518,Fulton,1755.194332,0.330319889,27.6,0.0,1.8,0.10251201919452085,Rural,125.1137397634213,152.17391304347825,157.2175583615808,5.043645318102563,3.3143954947531125,32.10381859815952,25.659706646819863
13135050324,Gwinnett,1931.010061,1.633647155,64.0,19.5,4.9,0.22360631981034684,Urban,154.6494281452014,203.66132723112128,200.21317202709292,-3.448155204028353,-1.6930829484948209,45.563743881891526,29.462600947422462
13135050234,Gwinnett,2045.76567,0.430572326,14.9,0.0,0.0,0.15076645861377422,Rural,178.6755518533944,220.86738271397343,226.26418988648092,5.3968071725074935,2.4434604631035266,47.58863803308651,26.63410720686264
13067031323,Cobb,2006.798129,0.030455154,24.6,7.6,0.0,0.08643333150189532,Rural,163.76306620209058,179.1530944625407,189.62140992167105,10.468315459130338,5.843223356278207,25.85834371958046,15.790094994722537
13135050559,Gwinnett,4011.656451,0.024674299,18.1,0.0,0.0,0.15092705928794448,Rural,148.17888069194322,172.51131221719456,177.67512337819494,5.163811161000382,2.9933174205405493,29.49624268625172,19.90583445394826
13117130415,Forsyth,1278.4278,0.120244377,4.1,0.0,0.0,0.11695921753682306,Rural,165.85285042973277,199.84567901234567,206.2851587848872,6.439479772541517,3.2222261718972223,40.43230835515442,24.378422348721983
13067030240,Cobb,2167.734391,0.166427547,20.4,3.7,1.5,0.09243234168354188,Rural,184.02300824175825,197.44768000379685,203.72526193247964,6.2775819286827925,3.179364745416141,19.702253690721392,10.706407790507244
13089023702,DeKalb,3602.533621,0.322860963,62.1,17.9,4.7,0.13851188891277344,Urban,187.19540634384384,242.12067869284056,212.56345177664977,-29.557226916190785,-12.207642517675128,25.36804543280593,13.551638861377535
13151070312,Henry,697.7563942,0.570923657,39.9,3.2,8.3,0.14564828104106256,Rural,134.44444444444446,148.78192345818883,162.41092636579572,13.629002907606889,9.16038897120251,27.96648192135126,20.80151547869102
13151070508,Henry,489.7702308,0.026803311,5.2,0.0,0.0,0.11096150770958786,Rural,121.74643157010917,143.1277514588233,149.47397563676634,6.346224177943043,4.433957854615497,27.727544066657174,22.774831023026685
13121011441,Fulton,2848.720534,1.021637907,31.5,13.3,11.8,0.14341201681474403,Rural,191.9619304610352,244.07512267279566,248.3977177462378,4.32259507344213,1.7710100997212046,56.43578728520259,29.399468503812553
13135050755,Gwinnett,2220.723243,0.074611033,20.1,0.0,0.0,0.13902818864304817,Rural,153.68223862291788,164.80377058906964,167.31357795788287,2.5098073688132274,1.5229065207927268,13.631339334964991,8.869820909110713
13135050578,Gwinnett,2245.427035,0.123786982,17.7,0.0,0.0,0.13243647355671956,Rural,132.1893082083056,164.21343146274148,168.46153846153845,4.24810699879697,2.58694246929541,36.27223025323286,27.439609711910002
13067031119,Cobb,2444.481121,0.121780445,19.6,0.0,0.0,0.12160575667533363,Rural,176.76198147402337,208.33333333333337,192.75028768699656,-15.583045646336814,-7.47986191024167,15.988306212973185,9.045104654092599
13121010313,Fulton,525.0645954,2.596577017,52.1,13.8,31.1,0.11549341287411857,Urban,121.48280482358196,158.5894939564181,158.01626653260263,-0.5732274238154673,-0.3614535928672524,36.53346170902067,30.072948811212235
13121010126,Fulton,8590.440798,3.002084202,39.0,42.1,13.5,0.6007935472555389,Suburban,159.61857379767827,208.33333333333337,203.150912106136,-5.182421227197381,-2.487562189054742,43.532338308457724,27.27272727272728
13089022304,DeKalb,4154.553241,0.263524726,45.7,12.4,6.0,0.13181664556641723,Urban,243.2308398347866,256.49870683761225,213.95348837209303,-42.54521846551921,-16.586913435183252,-29.27735146269356,-12.03685827117156
13135050569,Gwinnett,2718.67643,0.497422188,33.1,11.8,1.0,0.22415890879239306,Rural,156.0880829015544,181.8626540396309,188.34732883780765,6.484674798176741,3.5656989789468385,32.25924593625325,20.667334325964738
13121008905,Fulton,2652.358298,1.721336371,70.7,2.9,52.3,0.7416059544648769,Suburban,299.7775305895439,308.4907205240175,324.20861937452327,15.717898850505776,5.095096158421421,24.43108878497935,8.14973982103764
13063040638,Clayton,2555.117213,0.033613445,23.7,0.0,0.0,0.636388400799671,Rural,114.24816820643517,137.35361946648155,144.12804764891874,6.774428182437191,4.932107511073166,29.87987944248357,26.153486669907544
13151070208,Henry,368.1885766,0.237476371,14.6,0.0,0.0,0.089214126357868,Rural,142.50309789343245,153.40454781788134,167.5,14.095452182118663,9.188418715494985,24.996902106567546,17.5413043478261
13135050448,Gwinnett,10226.88318,0.012385138,74.0,7.0,4.0,0.1672104285869676,Urban,140.3985507246377,162.43654822335026,160.17064873355275,-2.265899489797505,-1.394944373406589,19.772098008915066,14.082836259253053
13057090605,Cherokee,1588.104351,0.193244873,43.4,0.0,0.0,0.02806594304459701,Rural,146.36150605581884,188.3941480711827,186.10880206890184,-2.2853460022808747,-1.213066342919198,39.747296013083,27.15693291508241
13121009411,Fulton,5037.853846,0.065995976,14.4,14.7,27.7,0.6395108620541732,Rural,215.87662337662337,236.9281045751634,231.82297154899896,-5.105133026164424,-2.1547182151811226,15.946348172375593,7.386787843422595
13097080406,Douglas,206.6898655,0.095925735,6.9,0.0,0.0,0.01868311857470861,Rural,147.75977121067683,181.7116060961313,186.32239220474514,4.610786108613837,2.5374197100952274,38.56262099406831,26.098186724372685
13151070214,Henry,694.9018248,0.016765098,5.4,0.0,0.0,0.05921572413305776,Rural,130.65311668750337,159.42028985507247,158.64440078585463,-0.7758890692178397,-0.4866940525093722,27.991284098351258,21.42412275192862
13247060103,Rockdale,135.9867068,0.09261745,12.0,0.0,0.0,0.01431051490327613,Rural,141.421568627451,157.41949063355082,157.88265333562808,0.4631627020772555,0.29422195448175437,16.461084708177083,11.639727142003897
13135050221,Gwinnett,4071.036416,0.520799442,54.8,12.6,21.3,0.15174288891887674,Urban,157.1337433749918,208.02377414561664,208.02377414561664,0.0,0.0,50.89003077062483,32.38644334283969
13067030364,Cobb,2127.998322,0.094525547,9.6,0.0,0.0,0.14300358412362216,Rural,166.1931818181818,205.689972496226,209.73193473193473,4.0419622357087235,1.9650750042192189,43.538752913752916,26.19767696690774
13067030272,Cobb,3660.450358,0.017120623,22.5,0.0,0.0,0.10879747376453941,Rural,168.0881821467293,198.73150105708245,210.60023654642225,11.868735489339798,5.972246687720983,42.51205439969294,25.291518925811733
13067030255,Cobb,4577.728712,0.472917777,54.6,17.0,22.8,0.23325669732546073,Urban,160.01969473165929,196.59295577346407,216.4804469273743,19.88749115391022,10.116075154201742,56.460752195715,35.283626987537595
13057091107,Cherokee,2067.134024,0.026251691,22.9,0.0,2.7,0.0715720092008357,Rural,156.87667189373673,185.455173992674,192.7508393990638,7.295665406389816,3.9339238961745093,35.87416750532708,22.86775150968724
13135050235,Gwinnett,2658.188188,0.233763904,22.9,0.0,21.0,0.2224436432877456,Rural,161.29032258064515,189.6950022073711,189.38767429505108,-0.3073279123200052,-0.16201160217391494,28.09735171440593,17.42035806293168
13121010215,Fulton,854.6445911,0.74325214,22.4,9.6,14.3,0.08505655189251429,Rural,169.80134877755802,250.56532557155487,204.41915850754168,-46.146167064013184,-18.416820826565267,34.61780972998366,20.387240725239142
13063040419,Clayton,5273.821853,0.184400894,64.9,17.4,7.3,0.14809707781354464,Urban,105.07258579517716,132.04399295543118,140.05584219507338,8.011849239642203,6.067560560930964,34.98325639989622,33.29437087242784
13135050551,Gwinnett,2591.198875,0.026694583,15.4,0.0,0.0,0.1716679041041455,Rural,141.35311133255826,156.7605758191292,164.27068723702664,7.510111417897434,4.790816427315643,22.91757590446838,16.212997144824577
13089021711,DeKalb,2557.287455,0.928437617,29.5,3.5,12.2,0.15968291436870904,Rural,171.219699884571,182.53968253968253,185.5270028082356,2.987320268553077,1.636531973207338,14.307302923664594,8.356107932270623
13067030907,Cobb,1639.677831,0.219254313,23.9,5.6,0.0,0.1524696416887114,Rural,153.91997723763814,196.80461023577632,197.42966311953637,0.6250528837600484,0.3176007325291928,43.509685881898235,28.26773149447867
13135050613,Gwinnett,3481.485112,0.044409199,7.9,0.0,0.0,0.13411312557486066,Rural,140.90656138318357,169.44444444444446,192.08057157215862,22.63612712771416,13.359025845864094,51.174010188975046,36.31769144505033
13247060310,Rockdale,624.6613959,2.658119658,37.7,0.0,0.0,0.08167260650184072,Rural,129.95426829268294,161.96768685558297,155.07649513212797,-6.891191723454995,-4.254670704533469,25.122226839445034,19.331590389062686
13135050756,Gwinnett,4282.33728,0.052273915,5.3,0.0,0.0,0.18555256331984948,Rural,136.7548709847288,162.75098039215686,168.682910206168,5.931929814011141,3.6447889897301087,31.928039221439207,23.346911880750895
