GEOID,Commercial Office,Commercial Office - 2+ Floors,Commercial Office - Mixed Use,Commercial Retail,Commercial Retail - Condomium,Commercial Retail - Department Store,Commercial Retail - Food & Drink,Commercial Retail - Gas and Service Station,"Commercial Retail - Hotel, Motel, Resort","Commercial Retail - Liquor, Convenience Store",Commercial Retail - Mall,"Commercial Retail - Park Lot, Garage","Commercial Retail - Shopping Plaza, Mini-Mall",Commercial Retail - Truck Stop,"Commercial Retail - Vet, Animal Hospital",Multi-Family Residential,Multi-Family Residential - 2 to 4 units,Multi-Family Residential - 5+ units,Multi-Family Residential - High-Rise,Multi-Family Residential - Mobile Home Park,Residential  ,Residential - Condo,Residential - Mobile Home Park,Residential - Parking Garage,Residential - Townhouse
13057090802,0.008067473414008068,0.0,0.0,0.007334066740007334,0.0,0.0,0.0011001100110011,0.0,0.0,0.0011001100110011,0.0,0.0,0.0014668133480014668,0.0,0.0,0.0007334066740007334,0.0007334066740007334,0.0,0.0,0.0,0.9574624129079574,0.0003667033370003667,0.021635496883021636,0.0,0.0
13057090803,0.006845965770171149,0.0,0.0,0.003911980440097799,0.0,0.00024449877750611245,0.0012224938875305623,0.0,0.0,0.0,0.0,0.0,0.001466992665036675,0.0,0.0,0.0,0.0012224938875305623,0.0,0.0,0.0,0.9577017114914426,0.0,0.010268948655256724,0.0,0.017114914425427872
13057090804,0.002227791701475912,0.0,0.0,0.001949317738791423,0.0,0.0,0.000835421888053467,0.0,0.0,0.001113895850737956,0.0,0.0,0.000556947925368978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8451684767474241,0.025341130604288498,0.026455026455026454,0.0,0.09635199108883319
13057090901,0.0003322259136212625,0.0,0.0,0.0009966777408637873,0.0,0.0,0.0,0.0,0.0,0.0003322259136212625,0.0,0.0,0.0003322259136212625,0.0,0.0,0.0003322259136212625,0.0003322259136212625,0.0,0.0,0.0,0.9518272425249169,0.0,0.04285714285714286,0.0,0.0026578073089701
13057090902,0.01768906199285946,0.0,0.0,0.0029211295034079843,0.0,0.0,0.0012982797792924375,0.0,0.0,0.0003245699448231094,0.0001622849724115547,0.0,0.0011359948068808828,0.0,0.0,0.0004868549172346641,0.0003245699448231094,0.0,0.0,0.0,0.8088283024991886,0.0,0.0016228497241155468,0.0,0.16520610191496268
13057090904,0.01167076167076167,0.0,0.0,0.008292383292383292,0.0,0.0,0.0015356265356265355,0.0,0.0,0.0012285012285012285,0.0,0.0,0.003071253071253071,0.0,0.0,0.007985257985257985,0.0006142506142506142,0.0006142506142506142,0.0003071253071253071,0.0,0.890970515970516,0.01996314496314496,0.03409090909090909,0.0,0.019656019656019656
13057090905,0.02026599113362888,0.0,0.0,0.008866371120962635,0.0,0.0,0.001266624445851805,0.0,0.0,0.0006333122229259025,0.0,0.0,0.0,0.0,0.0,0.0006333122229259025,0.0018999366687777073,0.0,0.0,0.0,0.9316022799240026,0.026599113362887904,0.008233058898036731,0.0,0.0
13057091001,0.11578341013824885,0.0,0.0,0.02707373271889401,0.0,0.001152073732718894,0.014976958525345621,0.0,0.0017281105990783411,0.002880184331797235,0.002304147465437788,0.0,0.006336405529953917,0.0,0.0,0.007488479262672811,0.0017281105990783411,0.000576036866359447,0.0,0.0,0.5184331797235023,0.02476958525345622,0.0771889400921659,0.0,0.1975806451612903
13057091003,0.012291483757682178,0.0,0.0,0.02019315188762072,0.0,0.000877963125548727,0.003950834064969272,0.0004389815627743635,0.0,0.0026338893766461808,0.0013169446883230904,0.0,0.008340649692712906,0.0,0.0,0.001755926251097454,0.001755926251097454,0.0,0.0,0.0,0.7414398595258999,0.0,0.058384547848990345,0.0,0.1466198419666374
13057091005,0.010587102983638113,0.0,0.0,0.005774783445620789,0.0,0.00048123195380173246,0.0028873917228103944,0.0009624639076034649,0.0,0.00048123195380173246,0.00048123195380173246,0.0,0.002406159769008662,0.0,0.0,0.00048123195380173246,0.0014436958614051972,0.0,0.0,0.0,0.9547641963426372,0.0,0.019249278152069296,0.0,0.0
13057091006,0.0338302752293578,0.0,0.0,0.0045871559633027525,0.0,0.0,0.0017201834862385322,0.0,0.0,0.0005733944954128441,0.0,0.0,0.0017201834862385322,0.0,0.0,0.0,0.0017201834862385322,0.0,0.0,0.0,0.9317660550458715,0.0,0.0011467889908256881,0.0,0.022935779816513763
13057091007,0.006063230835859679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00043308791684711995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9155478562148116,0.051104374187960155,0.0008661758336942399,0.0,0.0259852750108272
13057091008,0.03870967741935484,0.0,0.0,0.0007168458781362007,0.0,0.0,0.001075268817204301,0.0,0.0,0.0007168458781362007,0.0,0.0,0.001075268817204301,0.0,0.0,0.0007168458781362007,0.0007168458781362007,0.0,0.0,0.0,0.9419354838709677,0.014336917562724014,0.0,0.0,0.0
13057091101,0.0030905077262693157,0.0,0.0,0.002207505518763797,0.0,0.0004415011037527594,0.0008830022075055188,0.0,0.0,0.0013245033112582781,0.0,0.0,0.0008830022075055188,0.0,0.0,0.0,0.0004415011037527594,0.0004415011037527594,0.0,0.0,0.9483443708609272,0.0,0.018101545253863136,0.0,0.02384105960264901
13057091102,0.002317880794701987,0.0,0.0,0.008940397350993378,0.0,0.00033112582781456954,0.00033112582781456954,0.0009933774834437086,0.00033112582781456954,0.0009933774834437086,0.0,0.0,0.0013245033112582781,0.0,0.0,0.0006622516556291391,0.00033112582781456954,0.0,0.0,0.0,0.9036423841059603,0.0,0.07980132450331126,0.0,0.0
13057091103,0.001048767697954903,0.0,0.0,0.0026219192448872575,0.0,0.0,0.0007865757734661773,0.0,0.0007865757734661773,0.0007865757734661773,0.0,0.0,0.0,0.0,0.0,0.0005243838489774515,0.00026219192448872575,0.0,0.0,0.0,0.8568432092291557,0.0007865757734661773,0.03382275825904562,0.0,0.1017304667016256
13063040202,0.0,0.0,0.0,0.06257982120051085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9374201787994891,0.0,0.0,0.0,0.0
13063040203,0.0,0.0,0.0,0.041737649063032366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8594548551959114,0.09880749574105621,0.0,0.0,0.0
13063040204,0.0,0.0,0.0,0.059336823734729496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9406631762652705,0.0,0.0,0.0,0.0
13063040302,0.0,0.0,0.0,0.060704960835509136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9392950391644909,0.0,0.0,0.0,0.0
13063040303,0.0,0.0,0.0,0.09928762243989314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9007123775601068,0.0,0.0,0.0,0.0
13063040306,0.0,0.0,0.0,0.1825726141078838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8174273858921162,0.0,0.0,0.0,0.0
13063040307,0.0,0.0,0.0,0.006253908692933083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9937460913070669,0.0,0.0,0.0,0.0
13063040308,0.0,0.0,0.0,0.20533010296789825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7310720775287705,0.06359781950333132,0.0,0.0,0.0
13063040407,0.0,0.0,0.0,0.06955484896661367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9304451510333863,0.0,0.0,0.0,0.0
13063040408,0.0,0.0,0.0,0.04868673926969891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9513132607303011,0.0,0.0,0.0,0.0
13063040409,0.0,0.0,0.0,0.015267175572519083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9847328244274809,0.0,0.0,0.0,0.0
13063040410,0.0,0.0,0.0,0.035977105478331974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.964022894521668,0.0,0.0,0.0,0.0
13063040411,0.0,0.0,0.0,0.009817671809256662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9898316970546984,0.0003506311360448808,0.0,0.0,0.0
13063040412,0.0,0.0,0.0,0.06548175865294668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8409728718428437,0.09354536950420954,0.0,0.0,0.0
13063040413,0.0,0.0,0.0,0.014909090909090908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9850909090909091,0.0,0.0,0.0,0.0
13063040414,0.0,0.0,0.0,0.08264462809917356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9173553719008265,0.0,0.0,0.0,0.0
13063040415,0.0,0.0,0.0,0.18369987063389392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8163001293661061,0.0,0.0,0.0,0.0
13063040416,0.0,0.0,0.0,0.059622641509433964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8483018867924528,0.09207547169811321,0.0,0.0,0.0
13063040417,0.0,0.0,0.0,0.1716514954486346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8283485045513654,0.0,0.0,0.0,0.0
13063040509,0.0,0.0,0.0,0.001694915254237288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9983050847457627,0.0,0.0,0.0,0.0
13063040510,0.0,0.0,0.0,0.11434302908726178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8856569709127382,0.0,0.0,0.0,0.0
13063040512,0.0,0.0,0.0,0.049367088607594936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.950632911392405,0.0,0.0,0.0,0.0
13063040513,0.0,0.0,0.0,0.04379210779595765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9562078922040423,0.0,0.0,0.0,0.0
13063040514,0.0,0.0,0.0,0.04145658263305322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9585434173669468,0.0,0.0,0.0,0.0
13063040515,0.0,0.0,0.0,0.016175860638739114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9672335130651182,0.01659062629614268,0.0,0.0,0.0
13063040516,0.0,0.0,0.0,0.012697022767075307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9873029772329247,0.0,0.0,0.0,0.0
13063040518,0.0,0.0,0.0,0.003207184092366902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9967928159076331,0.0,0.0,0.0,0.0
13063040519,0.0,0.0,0.0,0.2631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7368421052631579,0.0,0.0,0.0,0.0
13063040520,0.0,0.0,0.0,0.03389830508474576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.964406779661017,0.0,0.0,0.0,0.001694915254237288
13063040521,0.0,0.0,0.0,0.017194570135746608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9828054298642533,0.0,0.0,0.0,0.0
13063040522,0.0,0.0,0.0,0.1370242214532872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8131487889273357,0.04982698961937716,0.0,0.0,0.0
13063040523,0.0,0.0,0.0,0.13205128205128205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.867948717948718,0.0,0.0,0.0,0.0
13063040524,0.0,0.0,0.0,0.014608233731739707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9694555112881806,0.01593625498007968,0.0,0.0,0.0
13063040525,0.0,0.0,0.0,0.0026785714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8830357142857143,0.11428571428571428,0.0,0.0,0.0
13063040526,0.0,0.0,0.0,0.007787448465414567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9592304168575355,0.03298213467704993,0.0,0.0,0.0
13063040606,0.0,0.0,0.0,0.04835164835164835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9516483516483516,0.0,0.0,0.0,0.0
13063040608,0.0,0.0,0.0,0.0077814283243991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9922185716756009,0.0,0.0,0.0,0.0
13063040609,0.0,0.0,0.0,0.050337078651685394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9496629213483146,0.0,0.0,0.0,0.0
13063040611,0.0,0.0,0.0,0.12827225130890052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8717277486910995,0.0,0.0,0.0,0.0
13063040612,0.0,0.0,0.0,0.13650465356773525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8634953464322648,0.0,0.0,0.0,0.0
13063040613,0.0,0.0,0.0,0.015891360878358855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9737070210921699,0.010401618029471251,0.0,0.0,0.0
13063040614,0.0,0.0,0.0,0.021071115013169446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9784899034240562,0.0,0.0004389815627743635,0.0,0.0
13063040615,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9411764705882353,0.0,0.0,0.0,0.0
13063040616,0.0,0.0,0.0,0.05466052934407365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9453394706559264,0.0,0.0,0.0,0.0
13063040617,0.0,0.0,0.0,0.7872340425531915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1702127659574468,0.0,0.0425531914893617,0.0,0.0
13063040619,0.0,0.0,0.0,0.011890606420927468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9643281807372176,0.023781212841854936,0.0,0.0,0.0
13063040620,0.0,0.0,0.0,0.01769406392694064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9817351598173516,0.0005707762557077625,0.0,0.0,0.0
13063040621,0.0,0.0,0.0,0.007587253414264037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9921092564491654,0.00030349013657056146,0.0,0.0,0.0
13063040622,0.0,0.0,0.0,0.014990859232175503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9850091407678245,0.0,0.0,0.0,0.0
13063980000,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13067030101,0.023211446740858507,0.0,0.0009538950715421304,0.014944356120826709,0.0,0.0,0.0019077901430842607,0.0,0.0,0.0019077901430842607,0.0,0.0,0.001589825119236884,0.0,0.0003179650238473768,0.0,0.0012718600953895071,0.0,0.0,0.0,0.8502384737678855,0.034022257551669315,0.06963434022257552,0.0,0.0
13067030103,0.024820739106453393,0.0,0.007170435741864313,0.03667953667953668,0.0,0.0002757859900717044,0.0035852178709321566,0.0,0.0,0.0011031439602868175,0.0,0.0,0.003861003861003861,0.0,0.0002757859900717044,0.0,0.003033645890788748,0.0011031439602868175,0.0,0.0005515719801434088,0.8645890788747932,0.02702702702702703,0.02592388306674021,0.0,0.0
13067030104,0.016242937853107344,0.0,0.007768361581920904,0.021892655367231638,0.0,0.0,0.0035310734463276836,0.0,0.00211864406779661,0.00211864406779661,0.0,0.0,0.00211864406779661,0.0,0.0,0.0,0.01765536723163842,0.002824858757062147,0.0,0.0,0.7655367231638418,0.15819209039548024,0.0,0.0,0.0
13067030106,0.007590132827324478,0.0,0.0023719165085388993,0.004269449715370019,0.0,0.0,0.0014231499051233396,0.0,0.0018975332068311196,0.0014231499051233396,0.0,0.0,0.0023719165085388993,0.0,0.0,0.0,0.0028462998102466793,0.012808349146110056,0.0004743833017077799,0.0,0.9454459203036053,0.016603415559772294,0.0004743833017077799,0.0,0.0
13067030107,0.0,0.0,0.0005602240896358543,0.0033613445378151263,0.0,0.0,0.0005602240896358543,0.0,0.0,0.0005602240896358543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9602240896358544,0.03473389355742297,0.0,0.0,0.0
13067030209,0.017241379310344827,0.0,0.0007496251874062968,0.0037481259370314842,0.0,0.0,0.002623688155922039,0.0,0.0,0.0003748125937031484,0.0,0.0,0.0029985007496251873,0.0,0.0003748125937031484,0.0,0.0003748125937031484,0.0,0.0,0.0,0.9715142428785607,0.0,0.0,0.0,0.0
13067030214,0.0,0.0,0.00035398230088495576,0.0035398230088495575,0.0,0.0,0.0010619469026548673,0.0,0.00035398230088495576,0.0007079646017699115,0.0,0.0,0.00247787610619469,0.0,0.00035398230088495576,0.0,0.00035398230088495576,0.00035398230088495576,0.0,0.0,0.9904424778761062,0.0,0.0,0.0,0.0
13067030215,0.0032679738562091504,0.0,0.00065359477124183,0.004248366013071895,0.0,0.0,0.00065359477124183,0.0,0.00065359477124183,0.000980392156862745,0.0,0.0,0.00130718954248366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9137254901960784,0.0,0.07450980392156863,0.0,0.0
13067030218,0.0,0.0,0.0,0.001087547580206634,0.0,0.0,0.0,0.0,0.0,0.000543773790103317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9978249048395867,0.0,0.000543773790103317,0.0,0.0
13067030219,0.019086176980913822,0.0,0.0,0.003470213996529786,0.0,0.0,0.001156737998843262,0.0,0.0,0.0002891844997108155,0.0,0.0,0.0020242914979757085,0.0,0.0002891844997108155,0.0,0.0,0.0,0.0,0.0,0.9736842105263158,0.0,0.0,0.0,0.0
13067030220,0.0,0.0,0.001669449081803005,0.008347245409015025,0.0,0.0,0.001669449081803005,0.0,0.0,0.00333889816360601,0.0,0.0,0.00333889816360601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9816360601001669,0.0,0.0,0.0,0.0
13067030222,0.01010587102983638,0.0,0.0,0.0,0.0,0.0,0.00048123195380173246,0.0,0.0,0.0,0.0,0.0,0.0009624639076034649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9884504331087585,0.0,0.0,0.0,0.0
13067030223,0.019989195029713667,0.0,0.0005402485143165856,0.007023230686115613,0.0,0.0,0.002701242571582928,0.0,0.0010804970286331713,0.0016207455429497568,0.0,0.0,0.0010804970286331713,0.0,0.0,0.0,0.0010804970286331713,0.0016207455429497568,0.0005402485143165856,0.0,0.9130199891950297,0.04970286331712588,0.0,0.0,0.0
13067030224,0.00826086956521739,0.0,0.0013043478260869566,0.007391304347826087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017391304347826088,0.0,0.0,0.0,0.0004347826086956522,0.0004347826086956522,0.0004347826086956522,0.0004347826086956522,0.9604347826086956,0.019130434782608695,0.0,0.0,0.0
13067030226,0.009648303765950824,0.0,0.0,0.012760659819483348,0.0,0.0,0.0006224712107065049,0.0,0.0,0.0006224712107065049,0.0,0.0,0.0012449424214130097,0.0,0.0,0.0,0.0,0.0006224712107065049,0.0,0.0,0.8222844693432929,0.15219421101774042,0.0,0.0,0.0
13067030227,0.022627737226277374,0.0,0.021532846715328468,0.05802919708029197,0.0,0.0,0.0025547445255474453,0.0,0.000364963503649635,0.0010948905109489052,0.0,0.0,0.004379562043795621,0.0,0.00072992700729927,0.000364963503649635,0.00291970802919708,0.0021897810218978104,0.0,0.000364963503649635,0.7806569343065694,0.10145985401459855,0.00072992700729927,0.0,0.0
13067030228,0.031002162941600575,0.0021629416005767843,0.0014419610670511895,0.023071377072819033,0.0,0.004325883201153569,0.0136986301369863,0.0,0.008651766402307137,0.0021629416005767843,0.0014419610670511895,0.0007209805335255948,0.011535688536409516,0.0,0.0,0.0,0.0,0.0136986301369863,0.0,0.0,0.7880317231434751,0.09805335255948089,0.0,0.0,0.0
13067030229,0.17555422408627921,0.0,0.009586578789694428,0.053325344517675254,0.0,0.0,0.016177351707609346,0.0,0.004194128220491312,0.0035949670461354103,0.0,0.0,0.006590772917914919,0.0,0.0,0.0,0.0005991611743559018,0.0,0.0,0.0011983223487118035,0.4415817855002996,0.2534451767525464,0.0341521869382864,0.0,0.0
13067030230,0.007808292945611201,0.0,0.0008077544426494346,0.01723209477652127,0.0,0.0,0.001884760366182014,0.0,0.0,0.0010770059235325794,0.0,0.0,0.0024232633279483036,0.0,0.0,0.0,0.0,0.0010770059235325794,0.0008077544426494346,0.00026925148088314486,0.6723209477652127,0.26386645126548197,0.03042541733979537,0.0,0.0
