GEOID,Multi-Family Residential,Multi-Family Residential - 2 to 4 units,Multi-Family Residential - 5+ units,Multi-Family Residential - High-Rise,Multi-Family Residential - Mobile Home Park,Residential  ,Residential - Condo,Residential - Mobile Home Park,Residential - Parking Garage,Residential - Townhouse
13089023448,0.042,0.0,0.0,0.0,0.0,0.943,0.015,0.0,0.0,0.0
13089023501,0.035897435897435895,0.003418803418803419,0.0,0.0,0.0,0.958974358974359,0.0017094017094017094,0.0,0.0,0.0
13089023504,0.10832383124287344,0.019384264538198404,0.0,0.0,0.0,0.8722919042189282,0.0,0.0,0.0,0.0
13089023505,0.0,0.003587443946188341,0.0,0.0,0.0,0.8869955156950673,0.05022421524663677,0.0,0.0,0.059192825112107626
13089023506,0.032082922013820334,0.0,0.0,0.0,0.0,0.8770977295162883,0.037018756169792694,0.0,0.0,0.05380059230009872
13089023507,0.0006199628022318661,0.0006199628022318661,0.0,0.0,0.0,0.9683818970861748,0.0006199628022318661,0.0,0.0,0.029758214507129573
13089023601,0.002638522427440633,0.011433597185576077,0.0,0.0008795074758135445,0.0,0.899736147757256,0.002638522427440633,0.0,0.0,0.08267370272647317
13089023602,0.024193548387096774,0.010080645161290322,0.0,0.0,0.0,0.9576612903225806,0.008064516129032258,0.0,0.0,0.0
13089023603,0.03486394557823129,0.006802721088435374,0.0,0.0,0.0,0.9404761904761905,0.017857142857142856,0.0,0.0,0.0
13089023701,0.08237547892720307,0.0038314176245210726,0.0,0.0,0.0,0.8409961685823755,0.0,0.0,0.0,0.07279693486590039
13089023702,0.08963911525029103,0.004656577415599534,0.0,0.0,0.0,0.7252619324796274,0.005820721769499418,0.0,0.0,0.17462165308498254
13089023801,0.016924564796905222,0.0019342359767891683,0.0,0.0,0.0,0.7238878143133463,0.08172147001934237,0.0,0.0,0.17553191489361702
13089023802,0.09693877551020408,0.0,0.0020408163265306124,0.0,0.0,0.8979591836734694,0.003061224489795918,0.0,0.0,0.0
13089023803,0.00044603033006244426,0.0,0.0,0.0,0.0,0.9424620874219447,0.010258697591436218,0.0,0.0,0.04683318465655665
13097080104,0.015120967741935484,0.005040322580645161,0.0,0.0010080645161290322,0.0,0.7631048387096774,0.0,0.2157258064516129,0.0,0.0
13097080105,0.002398081534772182,0.001199040767386091,0.0,0.0,0.0,0.9688249400479616,0.0,0.027577937649880094,0.0,0.0
13097080106,0.006535947712418301,0.0392156862745098,0.0,0.0,0.0,0.738562091503268,0.0,0.21568627450980393,0.0,0.0
13097080107,0.14814814814814814,0.0,0.0,0.0,0.0,0.8518518518518519,0.0,0.0,0.0,0.0
13097080201,0.0,0.0013175230566534915,0.0,0.0,0.0,0.7733860342555995,0.0,0.22529644268774704,0.0,0.0
13097080203,0.0005567928730512249,0.0016703786191536749,0.0,0.0,0.0,0.8646993318485523,0.0,0.13307349665924276,0.0,0.0
13097080204,0.0024449877750611247,0.0032599837000814994,0.0,0.0,0.0,0.9926650366748166,0.0,0.0016299918500407497,0.0,0.0
13097080303,0.003457814661134163,0.03665283540802213,0.0,0.0,0.0,0.7731673582295989,0.0,0.18464730290456433,0.0,0.002074688796680498
13097080304,0.013636363636363636,0.023484848484848483,0.0,0.0,0.0,0.9628787878787879,0.0,0.0,0.0,0.0
13097080305,0.00531632110579479,0.003189792663476874,0.0,0.0,0.0,0.9813928761297183,0.0,0.010101010101010102,0.0,0.0
13097080306,0.00333889816360601,0.0333889816360601,0.0,0.0,0.0,0.9616026711185309,0.0,0.001669449081803005,0.0,0.0
13097080307,0.0015503875968992248,0.003875968992248062,0.0,0.0,0.0,0.9906976744186047,0.0,0.003875968992248062,0.0,0.0
13097080403,0.0006038647342995169,0.0012077294685990338,0.0,0.0,0.0,0.9842995169082126,0.0,0.013888888888888888,0.0,0.0
13097080405,0.0,0.0014605647517039922,0.0,0.0,0.0,0.9810126582278481,0.0,0.017526777020447908,0.0,0.0
13097080406,0.0,0.000651890482398957,0.0,0.0,0.0,0.9850065189048239,0.0,0.014341590612777053,0.0,0.0
13097080407,0.0009583133684714902,0.0004791566842357451,0.0,0.0,0.0,0.9645424053665549,0.0,0.0340201245807379,0.0,0.0
13097080408,0.0,0.0008103727714748784,0.0,0.0,0.0,0.6539708265802269,0.0,0.34521880064829824,0.0,0.0
13097080505,0.000715307582260372,0.002145922746781116,0.0,0.0,0.0,0.9964234620886981,0.0,0.000715307582260372,0.0,0.0
13097080506,0.0,0.0,0.0,0.0,0.0,0.8738489871086557,0.0,0.1261510128913444,0.0,0.0
13097080507,0.0,0.003041825095057034,0.0,0.0,0.0,0.9574144486692016,0.0,0.03954372623574144,0.0,0.0
13097080508,0.01159047005795235,0.0019317450096587251,0.0,0.0,0.0,0.9864777849323889,0.0,0.0,0.0,0.0
